price,load,lambda,sin_hour,cos_hour,day_of_week,is_weekend,t,day_id,step_in_day,dow_sin,dow_cos,stress_score
111.96179423743835,79.26739810316188,22.94399824546813,0.0,1.0,0,0.0,0,0,0,0.0,1.0,0.16
115.01482371910836,82.96508239186329,20.08892464505613,0.065403129230143,0.9978589232386036,0,0.0,1,0,1,0.0,1.0,0.16
112.80129485204348,80.750917457887,23.17364262133384,0.1305261922200515,0.9914448613738104,0,0.0,2,0,2,0.0,1.0,0.16
116.04746336099385,80.1252778809675,22.97093778015339,0.1950903220161282,0.9807852804032304,0,0.0,3,0,3,0.0,1.0,0.16
114.63895013976932,80.80541088276671,22.29684663355189,0.2588190451025207,0.9659258262890684,0,0.0,4,0,4,0.0,1.0,0.16
109.97697326692295,79.14227405326776,20.73525893912512,0.3214394653031616,0.9469301294951056,0,0.0,5,0,5,0.0,1.0,0.16
104.82907086717158,79.93026897433401,20.328098846695685,0.3826834323650898,0.9238795325112868,0,0.0,6,0,6,0.0,1.0,0.16
104.28611167750972,80.74977156492662,21.28854809050188,0.4422886902190013,0.8968727415326883,0,0.0,7,0,7,0.0,1.0,0.16
114.84995709546877,82.4357892753793,23.893009130527744,0.4999999999999999,0.8660254037844387,0,0.0,8,0,8,0.0,1.0,0.16
116.96926279789888,80.54834215467716,23.38228564473053,0.5555702330196022,0.8314696123025452,0,0.0,9,0,9,0.0,1.0,0.16
119.61424421509952,82.11035644895418,23.68584305279724,0.6087614290087207,0.7933533402912352,0,0.0,10,0,10,0.0,1.0,0.16
114.48579549020565,82.71296532477487,22.17569744402916,0.6593458151000688,0.7518398074789774,0,0.0,11,0,11,0.0,1.0,0.16
113.1577801883861,84.34858761504132,24.59749867301568,0.7071067811865475,0.7071067811865476,0,0.0,12,0,12,0.0,1.0,0.16
106.5547896294004,82.18533091852596,22.406907657369214,0.7518398074789773,0.659345815100069,0,0.0,13,0,13,0.0,1.0,0.16
115.02700562011002,84.79155376290775,24.185911222696177,0.7933533402912352,0.6087614290087207,0,0.0,14,0,14,0.0,1.0,0.16
123.2816708632869,88.73178437870834,24.68385254962469,0.8314696123025452,0.5555702330196023,0,0.0,15,0,15,0.0,1.0,0.16
115.07751156210504,86.40289586672003,24.993440197132,0.8660254037844386,0.5000000000000001,0,0.0,16,0,16,0.0,1.0,0.16
113.43510156577712,87.43147119199759,24.721934243668297,0.8968727415326884,0.4422886902190012,0,0.0,17,0,17,0.0,1.0,0.16
122.05412754036578,87.12278655545346,23.85155987387678,0.9238795325112868,0.3826834323650898,0,0.0,18,0,18,0.0,1.0,0.16
120.41170563849548,85.3603380813523,24.283631446157187,0.9469301294951056,0.3214394653031617,0,0.0,19,0,19,0.0,1.0,0.16
119.9968026590338,84.57014160237951,25.17566532386847,0.9659258262890684,0.2588190451025207,0,0.0,20,0,20,0.0,1.0,0.16
124.64775861909204,88.82707393775584,23.97964462568529,0.9807852804032304,0.1950903220161283,0,0.0,21,0,21,0.0,1.0,0.16
124.27733453997146,89.55260077257883,24.535634362644476,0.9914448613738104,0.1305261922200517,0,0.0,22,0,22,0.0,1.0,0.16
121.06841311027613,91.77564576453103,27.03522658694725,0.9978589232386036,0.065403129230143,0,0.0,23,0,23,0.0,1.0,0.16
124.14954849262358,91.0867437769895,25.57182460625312,1.0,6.123233995736766e-17,0,0.0,24,0,24,0.0,1.0,0.16
119.2685990721386,86.1314210955131,26.63996178232187,0.9978589232386036,-0.0654031292301431,0,0.0,25,0,25,0.0,1.0,0.16
120.41003830902682,90.83948508042508,26.799220975239063,0.9914448613738104,-0.1305261922200513,0,0.0,26,0,26,0.0,1.0,0.16
121.4107387909006,88.66854503949729,23.75812907683469,0.9807852804032304,-0.1950903220161282,0,0.0,27,0,27,0.0,1.0,0.16
123.11361789206254,93.97723981783608,27.83491502861475,0.9659258262890684,-0.2588190451025208,0,0.0,28,0,28,0.0,1.0,0.16
131.30110846410415,88.30317626350379,26.312493838212127,0.9469301294951056,-0.3214394653031613,0,0.0,29,0,29,0.0,1.0,0.16
124.4716524205752,91.2205952469103,24.617700423422164,0.9238795325112868,-0.3826834323650897,0,0.0,30,0,30,0.0,1.0,0.16
